"","Max_diff_time_hours","Value_min","Value_max","Range","Sd","Median","cluster"
"44",0.318665774928315,0.112903225806452,0.331550802139038,0.519230769230769,0.758620689655173,0.384057971014493,"1"
"45",0.0574786866846552,0.10483870967742,0.331550802139038,0.528846153846154,0.620689655172414,0.253623188405798,"1"
"46",0.0586830439027391,0.0806451612903223,0.251336898395721,0.413461538461538,0.586206896551724,0.195652173913044,"1"
"47",0.125464338922073,0.0725806451612902,0.251336898395721,0.423076923076923,0.448275862068966,0.159420289855073,"1"
"48",0.125464338922073,0.0725806451612902,0.347593582887701,0.605769230769231,0.551724137931035,0.181159420289855,"1"
"49",0.128593110552493,0.0725806451612902,0.46524064171123,0.807692307692307,0.689655172413793,0.268115942028986,"1"
"50",0.128593110552493,0.0725806451612902,0.46524064171123,0.807692307692307,0.655172413793104,0.282608695652174,"1"
"51",0.128593110552493,0.0645161290322581,0.46524064171123,0.817307692307692,0.689655172413793,0.224637681159421,"1"
"52",0.128593110552493,0.0645161290322581,0.46524064171123,0.817307692307692,0.655172413793104,0.166666666666667,"1"
"53",0.114362879084892,0.0645161290322581,0.262032085561498,0.451923076923077,0.551724137931035,0.210144927536232,"1"
"54",0.114362879084892,0.0645161290322581,0.267379679144385,0.461538461538462,0.620689655172414,0.318840579710146,"1"
"55",0.114362879084892,0.0725806451612902,0.267379679144385,0.451923076923077,0.655172413793104,0.434782608695653,"1"
"56",0.114362879084892,0.0806451612903223,0.283422459893049,0.471153846153846,0.724137931034483,0.500000000000001,"1"
"57",0.225941215992866,0.0806451612903223,0.283422459893049,0.471153846153846,0.758620689655173,0.485507246376811,"1"
"58",0.225941215992866,0.0806451612903223,0.363636363636363,0.615384615384615,0.655172413793104,0.398550724637681,"1"
"59",0.225941215992866,0.0806451612903223,0.363636363636363,0.615384615384615,0.620689655172414,0.32608695652174,"1"
"60",0.271971655020256,0.0725806451612902,0.363636363636363,0.625,0.517241379310346,0.27536231884058,"1"
"61",0.271971655020256,0.0725806451612902,0.363636363636363,0.625,0.448275862068966,0.246376811594203,"1"
"62",0.271971655020256,0.0725806451612902,0.294117647058824,0.5,0.517241379310346,0.224637681159421,"1"
"63",0.271971655020256,0.0725806451612902,0.224598930481284,0.375,0.517241379310346,0.210144927536232,"1"
"64",0.172167001068549,0.0806451612903223,0.224598930481284,0.365384615384615,0.517241379310346,0.152173913043479,"1"
"65",0.520977631204693,0.0887096774193544,0.401069518716577,0.673076923076923,0.827586206896552,0.347826086956522,"1"
"66",0.665756988999331,0.0887096774193544,0.401069518716577,0.673076923076923,0.689655172413793,0.32608695652174,"1"
"67",0.665756988999331,0.10483870967742,0.401069518716577,0.663461538461539,0.724137931034483,0.340579710144928,"1"
"68",0.665756988999331,0.10483870967742,0.262032085561498,0.403846153846154,0.689655172413793,0.347826086956522,"1"
"69",0.665756988999331,0.10483870967742,0.267379679144385,0.413461538461538,0.689655172413793,0.304347826086956,"1"
"70",0.142017874741511,0.10483870967742,0.267379679144385,0.413461538461538,0.620689655172414,0.253623188405798,"1"
"71",0.142017874741511,0.10483870967742,0.283422459893049,0.442307692307692,0.551724137931035,0.210144927536232,"1"
"72",0.12906033532437,0.112903225806452,0.283422459893049,0.442307692307692,0.482758620689656,0.224637681159421,"1"
"73",0.140295042396009,0.112903225806452,0.283422459893049,0.442307692307692,0.413793103448277,0.260869565217392,"1"
"74",0.140295042396009,0.112903225806452,0.283422459893049,0.442307692307692,0.448275862068966,0.268115942028986,"1"
"75",0.140295042396009,0.10483870967742,0.25668449197861,0.394230769230769,0.413793103448277,0.304347826086956,"1"
"76",0.140295042396009,0.10483870967742,0.347593582887701,0.557692307692308,0.413793103448277,0.282608695652174,"1"
"77",0.187037848143109,0.10483870967742,0.347593582887701,0.557692307692308,0.448275862068966,0.304347826086956,"1"
"78",0.187037848143109,0.10483870967742,0.347593582887701,0.557692307692308,0.413793103448277,0.333333333333334,"1"
"79",0.187037848143109,0.0967741935483879,0.347593582887701,0.567307692307692,0.379310344827587,0.297101449275362,"1"
"80",0.187037848143109,0.0967741935483879,0.283422459893049,0.442307692307692,0.379310344827587,0.27536231884058,"1"
"81",0.153921385576901,0.0967741935483879,0.283422459893049,0.442307692307692,0.413793103448277,0.246376811594203,"1"
"82",0.279069686277223,0.0967741935483879,0.283422459893049,0.442307692307692,0.482758620689656,0.289855072463768,"1"
"83",0.279069686277223,0.112903225806452,0.283422459893049,0.432692307692308,0.482758620689656,0.420289855072464,"1"
"84",0.279069686277223,0.112903225806452,0.390374331550802,0.625,0.482758620689656,0.391304347826087,"1"
"85",0.279069686277223,0.112903225806452,0.390374331550802,0.625,0.448275862068966,0.355072463768116,"1"
"86",0.175848410630136,0.112903225806452,0.390374331550802,0.625,0.448275862068966,0.260869565217392,"1"
"87",0.236336286832253,0.112903225806452,0.390374331550802,0.625,0.448275862068966,0.188405797101449,"1"
"88",0.236336286832253,0.120967741935484,0.197860962566845,0.269230769230769,0.517241379310346,0.231884057971015,"1"
"89",0.236336286832253,0.120967741935484,0.197860962566845,0.269230769230769,0.413793103448277,0.159420289855073,"1"
"90",0.236336286832253,0.120967741935484,0.197860962566845,0.259615384615385,0.241379310344828,0.115942028985507,"1"
"91",0.0419450135682603,0.120967741935484,0.304812834224599,0.451923076923077,0.241379310344828,0.115942028985507,"1"
"92",0.0671135598041251,0.120967741935484,0.304812834224599,0.451923076923077,0.137931034482759,0.0869565217391311,"1"
"93",0.0671135598041251,0.112903225806452,0.304812834224599,0.471153846153846,0.172413793103449,0.0869565217391311,"1"
"94",0.0671135598041251,0.112903225806452,0.304812834224599,0.471153846153846,0.275862068965518,0.210144927536232,"1"
"95",0.0958909127249526,0.112903225806452,0.352941176470588,0.557692307692308,0.344827586206897,0.224637681159421,"1"
"96",0.122983873373154,0.10483870967742,0.358288770053477,0.576923076923077,0.551724137931035,0.239130434782609,"1"
"97",0.234077901032418,0.10483870967742,0.358288770053477,0.576923076923077,0.689655172413793,0.304347826086956,"1"
"98",0.234077901032418,0.10483870967742,0.358288770053477,0.576923076923077,0.758620689655173,0.304347826086956,"1"
"99",0.234077901032418,0.10483870967742,0.358288770053477,0.576923076923077,0.758620689655173,0.32608695652174,"1"
"100",0.234077901032418,0.153225806451612,0.326203208556149,0.461538461538462,0.724137931034483,0.355072463768116,"1"
"101",0.147914110221935,0.153225806451612,0.294117647058824,0.403846153846154,0.689655172413793,0.297101449275362,"1"
"102",0.147914110221935,0.161290322580645,0.411764705882352,0.615384615384615,0.724137931034483,0.289855072463768,"1"
"103",0.151983306043065,0.14516129032258,0.411764705882352,0.625,0.827586206896552,0.32608695652174,"1"
"104",0.151983306043065,0.14516129032258,0.411764705882352,0.625,0.931034482758621,0.420289855072464,"1"
"105",0.151983306043065,0.14516129032258,0.411764705882352,0.634615384615385,1,0.456521739130435,"1"
"106",0.151983306043065,0.14516129032258,0.363636363636363,0.548076923076923,0.965517241379311,0.543478260869565,"1"
"107",0.127348606658826,0.137096774193548,0.363636363636363,0.548076923076923,0.827586206896552,0.507246376811595,"1"
"108",0.127348606658826,0.137096774193548,0.363636363636363,0.548076923076923,0.689655172413793,0.369565217391304,"1"
"109",0.310340321179555,0.120967741935484,0.352941176470588,0.548076923076923,0.689655172413793,0.239130434782609,"1"
"110",0.310340321179555,0.10483870967742,0.352941176470588,0.567307692307692,0.586206896551724,0.0942028985507252,"1"
"111",0.310340321179555,0.10483870967742,0.385026737967914,0.625,0.620689655172414,0,"1"
"112",0.310340321179555,0.10483870967742,0.385026737967914,0.625,0.620689655172414,0.108695652173913,"1"
"113",0.10799686046601,0.10483870967742,0.385026737967914,0.625,0.413793103448277,0.210144927536232,"1"
"114",0.117192696970396,0.10483870967742,0.385026737967914,0.625,0.448275862068966,0.260869565217392,"1"
"115",0.117192696970396,0.10483870967742,0.229946524064171,0.336538461538461,0.448275862068966,0.36231884057971,"1"
"116",0.117192696970396,0.10483870967742,0.229946524064171,0.336538461538461,0.482758620689656,0.333333333333334,"1"
"117",0.122127152664068,0.10483870967742,0.379679144385027,0.605769230769231,0.620689655172414,0.36231884057971,"1"
"118",0.151091567691397,0.10483870967742,0.422459893048128,0.682692307692308,0.586206896551724,0.355072463768116,"1"
"119",0.178586834559474,0.10483870967742,0.422459893048128,0.682692307692308,0.517241379310346,0.282608695652174,"1"
"120",0.178586834559474,0.112903225806452,0.422459893048128,0.682692307692308,0.448275862068966,0.166666666666667,"1"
"121",0.193468785313992,0.112903225806452,0.422459893048128,0.682692307692308,0.586206896551724,0.202898550724638,"1"
"122",0.193468785313992,0.112903225806452,0.347593582887701,0.557692307692308,0.655172413793104,0.289855072463768,"1"
"123",0.193468785313992,0.10483870967742,0.347593582887701,0.557692307692308,0.655172413793104,0.391304347826087,"1"
"124",0.267899894682626,0.10483870967742,0.347593582887701,0.557692307692308,0.620689655172414,0.478260869565217,"1"
"125",0.30329353720317,0.10483870967742,0.288770053475935,0.451923076923077,0.482758620689656,0.391304347826087,"1"
"126",0.30329353720317,0.10483870967742,0.18716577540107,0.269230769230769,0.344827586206897,0.304347826086956,"1"
"127",0.30329353720317,0.10483870967742,0.18716577540107,0.278846153846154,0.275862068965518,0.27536231884058,"1"
"128",0.30329353720317,0.10483870967742,0.267379679144385,0.413461538461538,0.379310344827587,0.282608695652174,"1"
"129",0.302678545236503,0.10483870967742,0.245989304812835,0.375,0.758620689655173,0.507246376811595,"1"
"130",0.302678545236503,0.10483870967742,0.358288770053477,0.576923076923077,0.862068965517242,0.528985507246377,"1"
"131",0.164438599970788,0.112903225806452,0.358288770053477,0.567307692307692,0.827586206896552,0.478260869565217,"1"
"132",0.0877755832814434,0,0.219251336898396,0.451923076923077,0.620689655172414,0.405797101449275,"1"
"133",0.131272596726705,0,0.262032085561498,0.528846153846154,0.793103448275863,0.427536231884058,"1"
"134",0.131272596726705,0,0.262032085561498,0.528846153846154,0.689655172413793,0.41304347826087,"1"
"135",0.131272596726705,0,0.262032085561498,0.528846153846154,0.620689655172414,0.420289855072464,"1"
"136",0.131272596726705,0.00806451612903208,0.262032085561498,0.519230769230769,0.517241379310346,0.427536231884058,"1"
"137",0.122864291260195,0,0.181818181818182,0.375,0.310344827586207,0.384057971014493,"1"
"138",0.1135232459276,0,0.181818181818182,0.375,0.379310344827587,0.376811594202899,"1"
"139",0.0994809283303737,0,0.171122994652406,0.365384615384615,0.517241379310346,0.333333333333334,"1"
"140",0.0994809283303737,0,0.171122994652406,0.365384615384615,0.586206896551724,0.246376811594203,"1"
"141",0.134447492754626,0,0.288770053475935,0.586538461538462,0.758620689655173,0.297101449275362,"1"
"142",0.134447492754626,0,0.491978609625669,0.951923076923077,0.862068965517242,0.231884057971015,"1"
"143",0.134447492754626,0,0.491978609625669,0.951923076923077,0.827586206896552,0.253623188405798,"1"
"144",0.134447492754626,0,0.491978609625669,0.942307692307693,0.827586206896552,0.27536231884058,"1"
"145",0.0353278722046693,0,0.491978609625669,0.942307692307693,0.655172413793104,0.144927536231885,"1"
"146",0.0353278722046693,0,0.272727272727273,0.548076923076923,0.517241379310346,0.210144927536232,"1"
"147",0.143162442440596,0,0.240641711229946,0.490384615384615,0.379310344827587,0.159420289855073,"1"
"148",0.143162442440596,0.00806451612903208,0.240641711229946,0.480769230769231,0.448275862068966,0.224637681159421,"1"
"149",0.430058756332495,0.00806451612903208,0.251336898395721,0.509615384615385,0.551724137931035,0.304347826086956,"1"
"150",0.430058756332495,0.00806451612903208,0.251336898395721,0.509615384615385,0.517241379310346,0.333333333333334,"1"
"151",0.430058756332495,0.0241935483870963,0.251336898395721,0.480769230769231,0.517241379310346,0.427536231884058,"1"
"152",0.430058756332495,0.00806451612903208,0.251336898395721,0.5,0.448275862068966,0.41304347826087,"1"
"153",0.42363892284157,0.00806451612903208,0.203208556149733,0.413461538461538,0.379310344827587,0.449275362318841,"1"
"154",0.405877613523673,0.00806451612903208,0.240641711229946,0.480769230769231,0.379310344827587,0.420289855072464,"1"
"155",0.405877613523673,0.00806451612903208,0.310160427807487,0.605769230769231,0.448275862068966,0.304347826086956,"1"
"156",0.405877613523673,0.00806451612903208,0.310160427807487,0.605769230769231,0.344827586206897,0.246376811594203,"1"
"157",0.146302317750974,0.00806451612903208,0.310160427807487,0.605769230769231,0.379310344827587,0.231884057971015,"1"
"158",0.171352136712714,0.00806451612903208,0.310160427807487,0.605769230769231,0.448275862068966,0.304347826086956,"1"
"159",0.257275056694572,0.00806451612903208,0.181818181818182,0.375,0.448275862068966,0.369565217391304,"1"
"160",0.483898741572688,0.0403225806451619,0.459893048128342,0.836538461538462,0.413793103448277,0.398550724637681,"1"
"161",0.483898741572688,0.0322580645161298,0.459893048128342,0.846153846153846,0.448275862068966,0.347826086956522,"1"
"162",0.483898741572688,0.0322580645161298,0.459893048128342,0.846153846153846,0.448275862068966,0.231884057971015,"1"
"163",0.483898741572688,0.0322580645161298,0.459893048128342,0.846153846153846,0.379310344827587,0.137681159420291,"1"
"164",0.1601140133607,0.0322580645161298,0.229946524064171,0.432692307692308,0.310344827586207,0.072463768115943,"1"
"165",0.1601140133607,0.0322580645161298,0.229946524064171,0.432692307692308,0.137931034482759,0.108695652173913,"1"
"166",0.527837353074576,0.0322580645161298,0.229946524064171,0.432692307692308,0.0344827586206897,0.130434782608695,"1"
"167",0.527837353074576,0.0322580645161298,0.149732620320856,0.288461538461538,0,0.173913043478261,"1"
"168",0.527837353074576,0.0322580645161298,0.0427807486631016,0.105769230769231,0,0.217391304347826,"1"
"169",0.0720650999746316,0.056451612903226,0.0695187165775405,0.115384615384615,0.103448275862069,0.391304347826087,"1"
"170",0.0720650999746316,0.0403225806451619,0.0695187165775405,0.134615384615384,0.275862068965518,0.405797101449275,"1"
"171",0.171540050583089,0.0403225806451619,0.0695187165775405,0.134615384615384,0.275862068965518,0.304347826086956,"1"
"172",0.171540050583089,0.0403225806451619,0.272727272727273,0.5,0.310344827586207,0.31159420289855,"1"
"173",0.171540050583089,0.0403225806451619,0.272727272727273,0.5,0.206896551724138,0.268115942028986,"1"
"174",0.171540050583089,0.0403225806451619,0.272727272727273,0.5,0.103448275862069,0.253623188405798,"1"
"175",0.147953398983726,0.0403225806451619,0.272727272727273,0.5,0.103448275862069,0.152173913043479,"1"
"176",0.147953398983726,0.0403225806451619,0.149732620320856,0.278846153846154,0.0689655172413794,0.152173913043479,"1"
"177",0.147953398983726,0.0403225806451619,0.149732620320856,0.278846153846154,0.103448275862069,0.210144927536232,"1"
"178",0.147953398983726,0.0483870967741939,0.149732620320856,0.269230769230769,0.0689655172413794,0.123188405797101,"1"
"179",0.100906513533667,0.056451612903226,0.144385026737969,0.259615384615385,0.0344827586206897,0.231884057971015,"1"
"180",0.50581124666559,0.056451612903226,0.144385026737969,0.25,0,0.304347826086956,"1"
"181",0.50581124666559,0.0483870967741939,0,0,0,0.210144927536232,"1"
"182",0.50581124666559,0.0483870967741939,0.112299465240642,0.201923076923077,0.0344827586206897,0.340579710144928,"1"
"183",0.50581124666559,0.0483870967741939,0.112299465240642,0.201923076923077,0.0344827586206897,0.355072463768116,"1"
"184",0.160647005373492,0.0483870967741939,0.122994652406417,0.221153846153847,0.0344827586206897,0.333333333333334,"1"
"185",0.163049745162704,0.0483870967741939,0.122994652406417,0.221153846153847,0.103448275862069,0.398550724637681,"1"
"186",0.163049745162704,0.0483870967741939,0.122994652406417,0.221153846153847,0.137931034482759,0.32608695652174,"1"
"187",0.334336111559543,0.056451612903226,0.122994652406417,0.221153846153847,0.137931034482759,0.253623188405798,"1"
"188",0.334336111559543,0.056451612903226,0.128342245989305,0.221153846153847,0.206896551724138,0.347826086956522,"1"
"189",0.334336111559543,0.056451612903226,0.128342245989305,0.221153846153847,0.172413793103449,0.31159420289855,"1"
"190",0.334336111559543,0.056451612903226,0.128342245989305,0.221153846153847,0.206896551724138,0.260869565217392,"1"
"191",0.300531199311209,0.0645161290322581,0.128342245989305,0.211538461538461,0.172413793103449,0.253623188405798,"1"
"192",0.300531199311209,0.0645161290322581,0.0748663101604281,0.115384615384615,0.137931034482759,0.253623188405798,"1"
"193",1,0.306451612903226,0.55614973262032,0.692307692307692,0.758620689655173,0.63768115942029,"2"
"194",1,0.306451612903226,0.641711229946523,0.85576923076923,0.793103448275863,0.507246376811595,"2"
"195",1,0.306451612903226,0.641711229946523,0.85576923076923,0.724137931034483,0.434782608695653,"2"
"196",1,0.306451612903226,0.641711229946523,0.85576923076923,0.517241379310346,0.347826086956522,"2"
"197",0.146527813780433,0.314516129032258,0.641711229946523,0.836538461538462,0.275862068965518,0.297101449275362,"1"
"198",0.137049250094171,0.322580645161291,0.267379679144385,0.163461538461538,0.0344827586206897,0.297101449275362,"1"
"199",0.195430778810452,0.322580645161291,0.251336898395721,0.125,0.103448275862069,0.384057971014493,"1"
"200",0.195430778810452,0.322580645161291,0.25668449197861,0.125,0.275862068965518,0.442028985507247,"1"
"201",0.195430778810452,0.322580645161291,0.46524064171123,0.509615384615385,0.379310344827587,0.507246376811595,"2"
"202",0.195430778810452,0.322580645161291,0.46524064171123,0.509615384615385,0.413793103448277,0.623188405797102,"2"
"203",0.165375610956082,0.322580645161291,0.46524064171123,0.509615384615385,0.241379310344828,0.507246376811595,"2"
"204",0.184497590000231,0.322580645161291,0.46524064171123,0.509615384615385,0.172413793103449,0.398550724637681,"1"
"205",0.270955208597588,0.322580645161291,0.27807486631016,0.182692307692308,0.241379310344828,0.31159420289855,"1"
"206",0.316601280720771,0.322580645161291,0.310160427807487,0.230769230769231,0.310344827586207,0.260869565217392,"1"
"207",0.316601280720771,0.322580645161291,0.310160427807487,0.230769230769231,0.413793103448277,0.355072463768116,"1"
"208",0.316601280720771,0.322580645161291,0.433155080213905,0.451923076923077,0.482758620689656,0.500000000000001,"2"
"209",0.316601280720771,0.322580645161291,0.433155080213905,0.451923076923077,0.413793103448277,0.608695652173913,"2"
"210",0.232039885303998,0.403225806451613,0.433155080213905,0.355769230769231,0.517241379310346,0.63768115942029,"2"
"211",0.209014413874219,0.419354838709677,0.433155080213905,0.346153846153846,0.517241379310346,0.644927536231884,"2"
"212",0.209014413874219,0.403225806451613,0.422459893048128,0.326923076923077,0.448275862068966,0.565217391304348,"2"
"213",0.241995922603261,0.403225806451613,0.422459893048128,0.326923076923077,0.413793103448277,0.485507246376811,"2"
"214",0.241995922603261,0.403225806451613,0.433155080213905,0.346153846153846,0.137931034482759,0.420289855072464,"2"
"215",0.523013937255445,0.435483870967743,0.70053475935829,0.807692307692307,0.379310344827587,0.376811594202899,"2"
"216",0.523013937255445,0.459677419354839,0.70053475935829,0.778846153846153,0.241379310344828,0.36231884057971,"2"
"217",0.138159651914547,0.467741935483871,0.70053475935829,0.769230769230769,0.275862068965518,0.565217391304348,"2"
"218",0.138159651914547,0.467741935483871,0.70053475935829,0.769230769230769,0.310344827586207,0.601449275362319,"2"
"219",0.106168965967882,0.467741935483871,0.53475935828877,0.461538461538462,0.413793103448277,0.601449275362319,"2"
"220",0.124373583020072,0.500000000000001,0.53475935828877,0.432692307692308,0.448275862068966,0.681159420289856,"2"
"221",0.19517453318266,0.508064516129033,0.53475935828877,0.413461538461538,0.482758620689656,0.514492753623189,"2"
"222",0.19517453318266,0.508064516129033,0.53475935828877,0.413461538461538,0.620689655172414,0.608695652173913,"2"
"223",0.19517453318266,0.508064516129033,0.438502673796791,0.240384615384615,0.689655172413793,0.550724637681159,"2"
"224",0.19517453318266,0.500000000000001,0.438502673796791,0.259615384615385,0.724137931034483,0.514492753623189,"2"
"225",0.177291080310263,0.500000000000001,0.438502673796791,0.259615384615385,0.655172413793104,0.630434782608696,"2"
"226",0.177291080310263,0.500000000000001,0.395721925133691,0.182692307692308,0.482758620689656,0.623188405797102,"2"
"227",0.177291080310263,0.500000000000001,0.604278074866309,0.557692307692308,0.413793103448277,0.623188405797102,"2"
"228",0.171662194137589,0.500000000000001,0.604278074866309,0.557692307692308,0.379310344827587,0.753623188405797,"2"
"229",0.618980872212357,0.491935483870967,0.604278074866309,0.567307692307692,0.551724137931035,0.623188405797102,"2"
"230",0.618980872212357,0.491935483870967,0.604278074866309,0.567307692307692,0.551724137931035,0.456521739130435,"2"
"231",0.618980872212357,0.491935483870967,0.44385026737968,0.278846153846154,0.448275862068966,0.521739130434783,"2"
"232",0.618980872212357,0.491935483870967,0.44385026737968,0.278846153846154,0.310344827586207,0.41304347826087,"2"
"233",0.485581427242607,0.500000000000001,0.577540106951872,0.5,0.241379310344828,0.528985507246377,"2"
"234",0.485581427242607,0.508064516129033,0.593582887700534,0.519230769230769,0.275862068965518,0.565217391304348,"2"
"235",0.505828328067465,0.548387096774193,0.625668449197862,0.528846153846154,0.413793103448277,0.557971014492754,"2"
"236",0.575495814210927,0.548387096774193,0.625668449197862,0.528846153846154,0.448275862068966,0.557971014492754,"2"
"237",0.575495814210927,0.548387096774193,0.625668449197862,0.528846153846154,0.517241379310346,0.594202898550725,"2"
"238",0.575495814210927,0.540322580645161,0.631016042780748,0.548076923076923,0.551724137931035,0.63768115942029,"2"
"239",0.575495814210927,0.540322580645161,0.631016042780748,0.548076923076923,0.620689655172414,0.601449275362319,"2"
"240",0.246879127941391,0.540322580645161,0.631016042780748,0.548076923076923,0.448275862068966,0.601449275362319,"2"
"241",0.0941937070947011,0.540322580645161,0.695187165775401,0.663461538461539,0.448275862068966,0.528985507246377,"2"
"242",0.0941937070947011,0.564516129032257,0.732620320855615,0.711538461538462,0.448275862068966,0.550724637681159,"2"
"243",0.521427771499735,0.564516129032257,0.732620320855615,0.711538461538462,0.413793103448277,0.579710144927536,"2"
"244",0.521427771499735,0.564516129032257,0.732620320855615,0.711538461538462,0.551724137931035,0.528985507246377,"2"
"245",0.271273811335839,0.572580645161291,0.497326203208556,0.269230769230769,0.482758620689656,0.492753623188405,"2"
"246",0.129708638330912,0.548387096774193,0.497326203208556,0.298076923076923,0.482758620689656,0.572463768115942,"2"
"247",0.222228201994111,0.548387096774193,0.497326203208556,0.298076923076923,0.448275862068966,0.615942028985508,"2"
"248",0.222228201994111,0.548387096774193,0.497326203208556,0.307692307692308,0.413793103448277,0.594202898550725,"2"
"249",0.222228201994111,0.548387096774193,0.406417112299466,0.14423076923077,0.482758620689656,0.623188405797102,"2"
"250",0.222228201994111,0.548387096774193,0.406417112299466,0.14423076923077,0.517241379310346,0.68840579710145,"2"
"251",0.553984763574026,0.548387096774193,0.540106951871658,0.375,0.482758620689656,0.652173913043478,"2"
"252",0.553984763574026,0.540322580645161,0.540106951871658,0.375,0.448275862068966,0.666666666666666,"2"
"253",0.553984763574026,0.540322580645161,0.540106951871658,0.375,0.413793103448277,0.644927536231884,"2"
"254",0.553984763574026,0.540322580645161,0.70053475935829,0.673076923076923,0.344827586206897,0.644927536231884,"2"
"255",0.623245669303445,0.540322580645161,0.70053475935829,0.673076923076923,0.310344827586207,0.710144927536232,"2"
"256",0.623245669303445,0.540322580645161,0.716577540106951,0.692307692307692,0.482758620689656,0.782608695652174,"2"
